block_len,state,score_decile,score_min,score_max,actual_mass,iid_mass,survival_ratio
3,early_growth|exhaustion_0_31|odd,6,0.06928352962228071,0.15074085587474048,0.002066399389505389,0.0020778058374573377,0.994510339827562
3,early_growth|exhaustion_0_31|odd,7,0.1507649051033595,0.2492986928627802,0.0020713905334472688,0.0020698216445826753,1.0007579826352186
3,early_growth|exhaustion_0_31|odd,8,0.24933440171008503,0.40090235902284505,0.0021443681299686463,0.001997708151406844,1.0734141163004816
3,early_growth|exhaustion_0_31|odd,9,0.40090314790476944,2.108438978718025,0.002241819196939472,0.0019006034503051055,1.1795302153006146
3,early_growth|tail_64_95|even,0,-28.686639839193383,-12.183024926968244,2.9847359657287592e-05,9.149760339245196e-05,0.3262091962044749
3,early_growth|tail_64_95|even,1,-12.182100275469303,-8.87128116278358,3.280133605003357e-05,9.105402244748265e-05,0.3602403844262064
3,early_growth|tail_64_95|even,2,-8.87080863523319,-6.4101340385059995,2.4950647354125973e-05,9.401889716011938e-05,0.2653790685465459
3,early_growth|tail_64_95|even,3,-6.408728063704227,-4.790268058396155,3.839769363403321e-05,8.228506038675734e-05,0.4666423461750634
3,early_growth|tail_64_95|even,4,-4.784374349107269,-2.522441113545895,3.164856433868408e-05,8.918549315269002e-05,0.3548622451916048
3,early_growth|tail_64_95|even,5,-2.5107126171950958,-0.3164381307372014,3.940038084983827e-05,8.310671236149899e-05,0.47409384549413797
3,early_growth|tail_64_95|even,6,-0.3154749553080547,2.1583438184561388,5.270667076110842e-05,6.831260473624466e-05,0.7715511795313494
3,early_growth|tail_64_95|even,7,2.166581376750445,7.56386338574452,7.77089536190033e-05,4.340776409197201e-05,1.7902086238386803
3,early_growth|tail_64_95|even,8,7.608316266491729,13.880592927158514,0.00011865632534027098,3.819892041060132e-06,31.062743152118088
3,early_growth|tail_64_95|even,9,14.30905938882198,19.495077540821708,0.00011851701736450196,0.0,
3,early_growth|tail_64_95|odd,0,-23.95181631318613,-9.958449639061978,2.3192977905273432e-05,5.7471714006700795e-05,0.4035546582544814
3,early_growth|tail_64_95|odd,1,-9.951878611684407,-6.927064218348501,1.3552331924438474e-05,6.78619880607565e-05,0.1997043162411502
3,early_growth|tail_64_95|odd,2,-6.922691483351016,-4.993327120764227,2.996889948844909e-05,4.991275071108725e-05,0.600425724118467
3,early_growth|tail_64_95|odd,3,-4.993150239901428,-3.1003681881208354,1.8355941772460936e-05,6.228303998166688e-05,0.29471814121250406
3,early_growth|tail_64_95|odd,4,-3.0973263268120634,-1.5821084417234847,3.0093562602996818e-05,5.056635545374461e-05,0.5951301479602341
3,early_growth|tail_64_95|odd,5,-1.574285425082374,0.18467048189485213,2.8100919723510738e-05,5.2496549872721703e-05,0.5352907913308901
3,early_growth|tail_64_95|odd,6,0.18548948283242467,1.6386589562005163,5.4842996597290045e-05,2.8831172096452532e-05,1.9022118287046013
3,early_growth|tail_64_95|odd,7,1.6434714018035212,3.673044286918751,5.387821197509766e-05,2.50409423931645e-05,2.1516048050094536
3,early_growth|tail_64_95|odd,8,3.686777443149233,8.665590319821519,5.497169494628909e-05,2.5836159949259144e-05,2.127703770771299
3,early_growth|tail_64_95|odd,9,8.893931983519003,16.003443625581152,7.871832847595215e-05,4.4488623461402944e-07,176.94035542422642
3,late_growth|deep_32_63|even,0,-8.660219774063135,-3.2690321221189103,0.000395632249116898,0.0011781005381035824,0.33582214447822684
3,late_growth|deep_32_63|even,1,-3.2688953551940503,-2.3328079725534407,0.00047303614020347603,0.0010972335827975973,0.43111708174059354
3,late_growth|deep_32_63|even,2,-2.332317478523154,-1.6505592380509349,0.0005220970332622526,0.0010498713415539908,0.4972962043991589
3,late_growth|deep_32_63|even,3,-1.6500259281965515,-1.036240855164893,0.0005181646227836606,0.0010559945801218466,0.49068871425824157
3,late_growth|deep_32_63|even,4,-1.0355276414643102,-0.479626578441561,0.0006285932362079618,0.0009424215802347243,0.6669979225766468
3,late_growth|deep_32_63|even,5,-0.4793457601304899,0.17581395183303583,0.0006524227976799003,0.0009219018285950322,0.7076922698745322
3,late_growth|deep_32_63|even,6,0.17744527805950866,0.8132005680997645,0.0007505909264087661,0.0008187286526065129,0.9167761797747974
3,late_growth|deep_32_63|even,7,0.8152230721636452,1.6278590861903277,0.0007565897345542891,0.0008179595644365406,0.9249720492913037
3,late_growth|deep_32_63|even,8,1.6284172523696512,3.1965518559818635,0.0008723574876785262,0.0006994271299779371,1.2472457105088903
3,late_growth|deep_32_63|even,9,3.2012657284466317,10.475234444309883,0.0013096383929252612,0.0002587704307947349,5.061004802222201
3,late_growth|deep_32_63|odd,0,-11.872433907009873,-3.9490972143949765,0.0003206474959850311,0.0008300755499673013,0.3862871228982256
3,late_growth|deep_32_63|odd,1,-3.948489225950375,-2.7256446476877247,0.0003455261886119845,0.000805084126217659,0.42918022770525915
3,late_growth|deep_32_63|odd,2,-2.725487029376859,-1.892870485018275,0.00045313271284103427,0.000699766063125171,0.6475488548520535
3,late_growth|deep_32_63|odd,3,-1.892518813325184,-1.094389092840328,0.00039414252638816856,0.0007576249349735118,0.5202343642530042
3,late_growth|deep_32_63|odd,4,-1.0942495309976847,-0.3017499169281216,0.0004489537656307226,0.0006984710315703387,0.6427664789781783
3,late_growth|deep_32_63|odd,5,-0.301187420407663,0.4034890324684296,0.0005854530990123749,0.000564687101352374,1.036774343898184
3,late_growth|deep_32_63|odd,6,0.4036045546003243,1.303860625993106,0.000592666500806809,0.0005583967408660445,1.0613717047983016
3,late_growth|deep_32_63|odd,7,1.3056852532174947,2.4571255330198403,0.0006738754570484151,0.00047609417544579584,1.4154247033529126
3,late_growth|deep_32_63|odd,8,2.4571690218825673,4.2688548114386,0.000855485242605209,0.00029592196679477335,2.890914966101526
3,late_growth|deep_32_63|odd,9,4.269315918760296,10.23649305250487,0.0010669197678565977,8.274504811076782e-05,12.894061846798984
3,late_growth|exhaustion_0_31|even,0,-2.791104318351327,-0.6548349976525796,0.0026296079218387615,0.003432622382499988,0.7660638511375116
3,late_growth|exhaustion_0_31|even,1,-0.6548254125083441,-0.4242532232437285,0.002761052906513214,0.003299984779651178,0.8366865579316607
3,late_growth|exhaustion_0_31|even,2,-0.4242393741855615,-0.2734330129528092,0.0029544047653675,0.0031073594880085217,0.9507766245806826
3,late_growth|exhaustion_0_31|even,3,-0.2733133334646958,-0.1460723738974121,0.0028839610874652807,0.003176570888080656,0.9078850084179372
3,late_growth|exhaustion_0_31|even,4,-0.1460437668547287,-0.02281995942437561,0.002907846248149865,0.0031542712356253315,0.921875777614726
3,late_growth|exhaustion_0_31|even,5,-0.02281096614188314,0.09757803980569409,0.003133920216560359,0.0029272413994322656,1.0706053204796087
3,late_growth|exhaustion_0_31|even,6,0.09760413216829546,0.23888848983734517,0.002940847915410986,0.003120493074319323,0.9424305215138081
3,late_growth|exhaustion_0_31|even,7,0.23905742326284396,0.40912764473866947,0.003110643351078024,0.0029504515588093037,1.0542939916401706
3,late_growth|exhaustion_0_31|even,8,0.40916630947055266,0.6601488202752881,0.0031689709961414307,0.0028916748744053484,1.0958946402275278
3,late_growth|exhaustion_0_31|even,9,0.6601864173693013,3.3682075021204434,0.0036071934461593654,0.0024540891304344167,1.4698705932986342
3,late_growth|exhaustion_0_31|odd,0,-3.6750750806892056,-0.8379891928765438,0.0019003682374954256,0.002263519771826834,0.8395633478216462
3,late_growth|exhaustion_0_31|odd,1,-0.8378612565451751,-0.5371710120072744,0.0019812002897262623,0.0021808267516064935,0.9084629433616506
3,late_growth|exhaustion_0_31|odd,2,-0.5371693753235331,-0.34203064542562556,0.00209134042859078,0.0020713579382432784,1.0096470484306777
3,late_growth|exhaustion_0_31|odd,3,-0.3419337124460101,-0.17142127407938718,0.001954310727119451,0.0022073798185805,0.8853531733275561
3,late_growth|exhaustion_0_31|odd,4,-0.17140191424763612,-0.019967535054744634,0.0020675054073333796,0.002096616419324589,0.9861152418139569
3,late_growth|exhaustion_0_31|odd,5,-0.01996535328201829,0.12722106837678482,0.002132886976003654,0.0020285784338924264,1.0514195262891959
3,late_growth|exhaustion_0_31|odd,6,0.1272250350137993,0.29076125602360153,0.002142507958412174,0.0020202222817511197,1.060530802855544
3,late_growth|exhaustion_0_31|odd,7,0.29077264120299595,0.4902476432195542,0.0021745899736881316,0.001987433976483188,1.094169667732118
3,late_growth|exhaustion_0_31|odd,8,0.4902964685958932,0.8086761796357468,0.0021556418120861095,0.002008373106469572,1.0733273638957528
3,late_growth|exhaustion_0_31|odd,9,0.8086911100502261,2.7135071365947305,0.002611920064687733,0.001548873748524928,1.6863350335527338
3,late_growth|tail_64_95|even,0,-26.268103473765464,-11.531443070634484,2.6201808452606203e-05,0.00026106699811324907,0.10036430740755689
3,late_growth|tail_64_95|even,1,-11.5301908524605,-9.23556689069641,4.362410306930544e-05,0.00024327425539548547,0.17932067245827849
